id,valid,canonical,iupac,cid,label
pos_4606,C=CC[C@@]1(C(=O)NC(=[S])NC1=O)[C@@]2([H])CCCC=C2,C=CCC1(C(=O)NC(=S)NC1=O)C2CCCC=C2,"5-[(1S)-cyclohex-2-en-1-yl]-5-prop-2-enyl-2-sulfanylidene-1,3-diazinane-4,6-dione",76958939,0.0
pos_4607,C[S](=O)(=O)C1=CC=C(C=C1)[C@@](O)([H])[C@@]([H])(CO)NC(=O)C([Cl])([Cl])[H],CS(=O)(=O)C1=CC=C(C=C1)C(C(CO)NC(=O)C(Cl)Cl)O,"2,2-dichloro-N-[(1S,2R)-1,3-dihydroxy-1-(4-methylsulfonylphenyl)propan-2-yl]acetamide",12936084,0.0
pos_4608,CCC[C@@](C)([H])[C@@]1(CC=C)C(=O)NC(=[S])NC1=O,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC=C,"5-[(2S)-pentan-2-yl]-5-prop-2-enyl-2-sulfanylidene-1,3-diazinane-4,6-dione",3033023,0.0
pos_4609,CN(C)CCN1C(=O)C[C@@]([H])([S]C2=CC=CC=C12)C3=CC=CC=C3,CN(C)CCN1C(=O)CC(SC2=CC=CC=C21)C3=CC=CC=C3,"(2R)-5-[2-(dimethylamino)ethyl]-2-phenyl-2,3-dihydro-1,5-benzothiazepin-4-one",10947376,0.0
pos_4613,C[S]/C4=C/C=C3[S]C1=CC=CC=C1N(CC[C@@]2([H])CCCCN2C)C3=C4,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,10-[2-[(2R)-1-methylpiperidin-2-yl]ethyl]-2-methylsulfanylphenothiazine,6604030,0.0
pos_4614,CN4CCN(CC/C=C2/C1=CC=CC=C1[S]C3=CC=C(C=C23)[S](=O)(=O)N(C)C)CC4,CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,"(9Z)-N,N-dimethyl-9-[3-(4-methylpiperazin-1-yl)propylidene]thioxanthene-2-sulfonamide",941651,0.0
pos_4615,CN(C)C1=NC(=O)[C@@]([H])(O1)C2=CC=CC=C2,CN(C)C1=NC(=O)C(O1)C2=CC=CC=C2,"(5S)-2-(dimethylamino)-5-phenyl-1,3-oxazol-4-one",76957098,0.0
pos_4617,CN3C1=CC=CC=C1[C@@]([H])(NCCCCCCC(O)=O)C2=C/C=C(/[Cl])C=C2[S]3(=O)=O,CN1C2=CC=CC=C2C(C3=C(S1(=O)=O)C=C(C=C3)Cl)NCCCCCCC(=O)O,"7-[[(11R)-3-chloro-6-methyl-5,5-dioxo-11H-benzo[c][2,1]benzothiazepin-11-yl]amino]heptanoic acid",11640679,0.0
pos_4619,[S]=C2NCC[C@@]([H])(CO/C1=C/C=CC=C1)O2,C1CNC(=S)OC1COC2=CC=CC=C2,"(6S)-6-(phenoxymethyl)-1,3-oxazinane-2-thione",76956244,0.0
pos_4620,CCOC(=O)[C@@]1(CCC=C[C@@]1([H])N(C)C)C2=CC=CC=C2,CCOC(=O)C1(CCC=CC1N(C)C)C2=CC=CC=C2,"ethyl (1S,2R)-2-(dimethylamino)-1-phenylcyclohex-3-ene-1-carboxylate",30131,0.0
pos_4621,CN3CCN2C1=CC([F])=CC=C1C(=NC[C@@]2([H])C3)C4=CC=C[S]4,CN1CCN2C(C1)CN=C(C3=C2C=C(C=C3)F)C4=CC=CS4,"(4aR)-10-fluoro-3-methyl-7-thiophen-2-yl-2,4,4a,5-tetrahydro-1H-pyrazino[1,2-a][1,4]benzodiazepine",76968349,0.0
pos_4626,CN2C[C@@]([H])(C[S]/C1=C/C=CC=N1)C=C3C=5C=CC=C4NC=C(C[C@@]23[H])C4=5,CN1CC(C=C2C1CC3=CNC4=CC=CC2=C34)CSC5=CC=CC=N5,"(6aR,9S)-7-methyl-9-(pyridin-2-ylsulfanylmethyl)-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinoline",45488987,0.0
pos_4630,CO/C2=C/C=1C[C@@]([H])(O[S](=O)(=O)C=1/C=C2/OC)C(=O)N[C@@](C)([H])CC(C)(C)N(C)C,CC(CC(C)(C)N(C)C)NC(=O)C1CC2=CC(=C(C=C2S(=O)(=O)O1)OC)OC,"(3R)-N-[(2R)-4-(dimethylamino)-4-methylpentan-2-yl]-6,7-dimethoxy-1,1-dioxo-3,4-dihydro-2,1lambda6-benzoxathiine-3-carboxamide",76958915,0.0
pos_4631,C[C@@]([H])(C/C1=C/C=CC=C1)NCC[C@@]3([H])C2=CC=CC=C2[S]C4=CC=CC=C34,CC(CC1=CC=CC=C1)NCCC2C3=CC=CC=C3SC4=CC=CC=C24,(2S)-1-phenyl-N-[2-(9H-thioxanthen-9-yl)ethyl]propan-2-amine,76961363,0.0
pos_4634,CNCCO[C@@]([H])(C1=CC=CC=C1)C2=CC=C/C=C2/C,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCNC,N-methyl-2-[(S)-(2-methylphenyl)-phenylmethoxy]ethanamine,36690649,0.0
pos_4635,CC[C@@]2([H])C(C)=N/N=C(/C1=C/C=C(/OC)C(OC)=C1)C3=CC(OC)=C(OC)C=C23,CCC1C(=NN=C(C2=CC(=C(C=C12)OC)OC)C3=CC(=C(C=C3)OC)OC)C,"(5R)-1-(3,4-dimethoxyphenyl)-5-ethyl-7,8-dimethoxy-4-methyl-5H-2,3-benzodiazepine",204105,0.0
pos_4636,C/C1=C/C=C/C=C1/OC[C@@]([H])(CO[C@@](O)([H])C([Cl])([Cl])[Cl])O[C@@](O)([H])C([Cl])([Cl])[Cl],CC1=CC=CC=C1OCC(COC(C(Cl)(Cl)Cl)O)OC(C(Cl)(Cl)Cl)O,"(1S)-2,2,2-trichloro-1-[(2S)-3-(2-methylphenoxy)-2-[(1S)-2,2,2-trichloro-1-hydroxyethoxy]propoxy]ethanol",76959911,0.0
pos_4638,CC[C@@]3(O)CCN2CCC1=C/C=C(/C)C=C1[C@@]2([H])C3,CCC1(CCN2CCC3=C(C2C1)C=C(C=C3)C)O,"(2R,11bR)-2-ethyl-10-methyl-1,3,4,6,7,11b-hexahydrobenzo[a]quinolizin-2-ol",76961503,0.0
pos_4641,CC3(C)O[C@@]2([H])CO[C@@]1(CO[S](N)(=O)=O)OC(C)(C)O[C@@]1([H])[C@@]2([H])O3,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C,"[(1S,2S,6S,9S)-4,4,11,11-tetramethyl-3,5,7,10,12-pentaoxatricyclo[7.3.0.02,6]dodecan-6-yl]methyl sulfamate",92144467,0.0
pos_4645,N[C@@]1([H])C[C@@]1([H])C2=CC=CC=C2,C1C(C1N)C2=CC=CC=C2,"(1S,2S)-2-phenylcyclopropan-1-amine",6604304,0.0
pos_4647,C[C@@]2([H])OC1=CC=CC=C1C[C@@]2([H])N(C)C,CC1C(CC2=CC=CC=C2O1)N(C)C,"(2R,3R)-N,N,2-trimethyl-3,4-dihydro-2H-chromen-3-amine",76963052,0.0
pos_4655,O[C@@]([H])(N1CNC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)C([Cl])([Cl])[Cl],C1NC(C(=O)N1C(C(Cl)(Cl)Cl)O)(C2=CC=CC=C2)C3=CC=CC=C3,"5,5-diphenyl-3-[(1R)-2,2,2-trichloro-1-hydroxyethyl]imidazolidin-4-one",76962053,0.0
pos_4668,CC(C)([H])[C@@](N)([H])C(=O)OC[C@@]([H])(CO)OCN1C=NC=2C(=O)NC(N)=NC1=2,CC(C)C(C(=O)OCC(CO)OCN1C=NC2=C1N=C(NC2=O)N)N,[(2R)-2-[(2-amino-6-oxo-1H-purin-9-yl)methoxy]-3-hydroxypropyl] (2S)-2-amino-3-methylbutanoate,135483663,0.0
pos_4671,N/C2=C1/C(CCC[C@@]1(O)[H])=NC3=CC=CC=C23,C1CC(C2=C(C3=CC=CC=C3N=C2C1)N)O,"(1S)-9-amino-1,2,3,4-tetrahydroacridin-1-ol",667530,0.0
pos_4672,CO/C1=C/C=C(C=C1)[C@@]([H])(CN(C)C)[C@@]2(O)CCCCC2,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,1-[(1S)-2-(dimethylamino)-1-(4-methoxyphenyl)ethyl]cyclohexan-1-ol,11846746,0.0
pos_4673,CO/C2=C/C(=CC(C(=O)NC[C@@]1([H])CCCN1CC=C)=C2OC)[S](N)(=O)=O,COC1=CC(=CC(=C1OC)C(=O)NCC2CCCN2CC=C)S(=O)(=O)N,"2,3-dimethoxy-N-[[(2R)-1-prop-2-enylpyrrolidin-2-yl]methyl]-5-sulfamoylbenzamide",969473,0.0
pos_4674,N[C@@]([H])(CCC(O)=O)C=C,C=CC(CCC(=O)O)N,(4S)-4-aminohex-5-enoic acid,10219440,0.0
pos_4675,CCO/C1=C/C=C/C=C1/OC[C@@]2([H])CNCCO2,CCOC1=CC=CC=C1OCC2CNCCO2,(2R)-2-[(2-ethoxyphenoxy)methyl]morpholine,12226596,0.0
pos_4676,CC(C)([H])CCC[C@@](C)([H])CCC[C@@](C)([H])CCC[C@@]2(C)CC/C1=C(/C)C(O)=C(C)C(C)=C1O2,CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C,"(2S)-2,5,7,8-tetramethyl-2-[(4S,8S)-4,8,12-trimethyltridecyl]-3,4-dihydrochromen-6-ol",1742129,0.0
pos_4678,OCCCN4CCN(CCC[C@@]2([H])C1=CC=CC=C1[S]C3=C/C=C(/[Cl])C=C23)CC4,C1CN(CCN1CCCC2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCCO,3-[4-[3-[(9S)-2-chloro-9H-thioxanthen-9-yl]propyl]piperazin-1-yl]propan-1-ol,76962572,0.0
pos_4679,C[C@@]4([H])CC(=C)C[C@@]25CCN(C[C@@]1([H])CCC1)[C@@]([H])(CC3=C/C=C(/O)C=C23)[C@@]45[H],CC1CC(=C)CC23C1C(CC4=C2C=C(C=C4)O)N(CC3)CC5CCC5,"(1S,9S,10S,11S)-17-(cyclobutylmethyl)-11-methyl-13-methylidene-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-trien-4-ol",25200310,0.0
pos_4681,CC(C)([H])[C@@]([H])(CCCCCC(O)=O)NC/C1=C/C=C(/[F])C=C1,CC(C)C(CCCCCC(=O)O)NCC1=CC=C(C=C1)F,(7R)-7-[(4-fluorophenyl)methylamino]-8-methylnonanoic acid,76957765,0.0
pos_4687,C[C@@]([H])(C1=NOC2=C/C=C(/[Cl])C=C12)N3C=CN=C3,CC(C1=NOC2=C1C=C(C=C2)Cl)N3C=CN=C3,"5-chloro-3-[(1S)-1-imidazol-1-ylethyl]-1,2-benzoxazole",76962334,0.0
pos_4691,CCN[C@@]([H])(C/C1=C/C=CC=C1)[C@@]2([H])CCCO2,CCNC(CC1=CC=CC=C1)C2CCCO2,(1S)-N-ethyl-1-[(2R)-oxolan-2-yl]-2-phenylethanamine,73951897,0.0
pos_4693,C[C@@]([H])(CN2C1=CC=CC=C1[S]C3=CC=C(C=C23)C(C)=O)N(C)C,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(=O)C)N(C)C,1-[10-[(2S)-2-(dimethylamino)propyl]phenothiazin-2-yl]ethanone,44558892,0.0
pos_4696,CC(C)([H])C[C@@]1([H])NC(=[S])N(CC=C)C1=O,CC(C)CC1C(=O)N(C(=S)N1)CC=C,(5R)-5-(2-methylpropyl)-3-prop-2-enyl-2-sulfanylideneimidazolidin-4-one,667418,0.0
pos_4698,N[C@@]([H])(CC=C)C/C1=C/C=CC=C1,C=CCC(CC1=CC=CC=C1)N,(2S)-1-phenylpent-4-en-2-amine,54444335,0.0
pos_4702,CCC(=O)O[C@@]1(CCN(C)C[C@@]1(C)[H])C2=CC=CC=C2,CCC(=O)OC1(CCN(CC1C)C)C2=CC=CC=C2,"[(3S,4R)-1,3-dimethyl-4-phenylpiperidin-4-yl] propanoate",120738,0.0
pos_4707,CNCCC[C@@]2(C)C(=O)N(/C1=C/C=CC=C1)C3=CC=CC=C23,CC1(C2=CC=CC=C2N(C1=O)C3=CC=CC=C3)CCCNC,(3R)-3-methyl-3-[3-(methylamino)propyl]-1-phenylindol-2-one,76961481,0.0
pos_4709,C[C@@](N)([H])C/C1=C/C=C(/C=C1/C)N(C)C,CC1=C(C=CC(=C1)N(C)C)CC(C)N,"4-[(2S)-2-aminopropyl]-N,N,3-trimethylaniline",71221,0.0
pos_4710,CC[C@@]1(CCC(=O)NC1=O)C2=C/C=C(/N)C=C2,CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N,"(3R)-3-(4-aminophenyl)-3-ethylpiperidine-2,6-dione",86488,0.0
pos_4711,CN(C)C[C@@]([H])(CN2C1=CC=CC=C1[S]C3=CC=CC=C23)N(C)C,CN(C)CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,"(2S)-1-N,1-N,2-N,2-N-tetramethyl-3-phenothiazin-10-ylpropane-1,2-diamine",76956347,0.0
pos_4716,CO/C1=C/C=C/C=C1/N3CCN(CCC[C@@](O)([H])C2=C/C=C(/[F])C=C2)CC3,COC1=CC=CC=C1N2CCN(CC2)CCCC(C3=CC=C(C=C3)F)O,(1S)-1-(4-fluorophenyl)-4-[4-(2-methoxyphenyl)piperazin-1-yl]butan-1-ol,76956443,0.0
pos_4717,CN4CCN3C1=CC=CC=C1CN2C=CC=C2[C@@]3([H])C4,CN1CCN2C(C1)C3=CC=CN3CC4=CC=CC=C42,"(1R)-17-methyl-6,14,17-triazatetracyclo[12.4.0.02,6.08,13]octadeca-2,4,8,10,12-pentaene",76957707,0.0
pos_4719,CN(C(=O)C([H])(C1=CC=CC=C1)C2=CC=CC=C2)[C@@]([H])(CN3CC[C@@](O)([H])C3)C4=CC=CC=C4,CN(C(CN1CCC(C1)O)C2=CC=CC=C2)C(=O)C(C3=CC=CC=C3)C4=CC=CC=C4,"N-[(1R)-2-[(3S)-3-hydroxypyrrolidin-1-yl]-1-phenylethyl]-N-methyl-2,2-diphenylacetamide",9868413,0.0
pos_4721,CN1[C@@]2([H])CC[C@@]1([H])C[C@@]([H])(C2)OC(=O)[C@@]([H])(CO)C3=CC=CC=C3,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,"[(1S,5S)-8-methyl-8-azabicyclo[3.2.1]octan-3-yl] (2R)-3-hydroxy-2-phenylpropanoate",6921704,0.0
pos_4725,CN4CC[C@@]3(O)C1=CC=CC=C1OC=2C(=CC=CC=2C)[C@@]3([H])C4,CC1=C2C(=CC=C1)C3CN(CCC3(C4=CC=CC=C4O2)O)C,"(2S,7S)-4,16-dimethyl-14-oxa-4-azatetracyclo[13.4.0.02,7.08,13]nonadeca-1(19),8,10,12,15,17-hexaen-7-ol",21124522,0.0
pos_4726,C[C@@]([H])(NNC(=O)C1=CC=CC=C1)C2=CC=CC=C2,CC(C1=CC=CC=C1)NNC(=O)C2=CC=CC=C2,N'-[(1R)-1-phenylethyl]benzohydrazide,11276514,0.0
pos_4727,CC[C@@]2(C(=O)NC(=O)N(C(=O)C1=CC=CC=C1)C2=O)C3=CC=CC=C3,CCC1(C(=O)NC(=O)N(C1=O)C(=O)C2=CC=CC=C2)C3=CC=CC=C3,"(5S)-1-benzoyl-5-ethyl-5-phenyl-1,3-diazinane-2,4,6-trione",2248720,0.0
pos_4728,O=C(O[C@@]1([H])CN2CCC1([H])CC2)C3=CC=CC=C3,C1CN2CCC1C(C2)OC(=O)C3=CC=CC=C3,[(3R)-1-azabicyclo[2.2.2]octan-3-yl] benzoate,6928653,0.0
pos_4730,C[C@@]([H])(C/C1=C/C=CC=C1)N(C)C/C2=C/C=CC=C2,CC(CC1=CC=CC=C1)N(C)CC2=CC=CC=C2,(2S)-N-benzyl-N-methyl-1-phenylpropan-2-amine,5311017,0.0
pos_4738,CCN3N=NN(CCN2CC[C@@]([H])(N(C(=O)COC)C1=CC=C/C=C1/[F])[C@@](C)([H])C2)C3=O,CCN1C(=O)N(N=N1)CCN2CCC(C(C2)C)N(C3=CC=CC=C3F)C(=O)COC,"N-[(3R,4R)-1-[2-(4-ethyl-5-oxotetrazol-1-yl)ethyl]-3-methylpiperidin-4-yl]-N-(2-fluorophenyl)-2-methoxyacetamide",6328521,0.0
pos_4741,CN(C)CCO[C@@]([H])(C1=CC=CC=C1)C2=C/C=C(/[Br])C=C2,CN(C)CCOC(C1=CC=CC=C1)C2=CC=C(C=C2)Br,"2-[(S)-(4-bromophenyl)-phenylmethoxy]-N,N-dimethylethanamine",45266806,0.0
pos_4746,CN(C)CCO[C@@]([H])(C1=CC=CC=C1)C2=CC=C/C=C2/C(C)(C)C,CC(C)(C)C1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C,"2-[(S)-(2-tert-butylphenyl)-phenylmethoxy]-N,N-dimethylethanamine",76956421,0.0
pos_4748,CC[C@@](C)([H])[C@@]1(CC)C(=O)NC(=O)NC1=O,CCC(C)C1(C(=O)NC(=O)NC1=O)CC,"5-[(2S)-butan-2-yl]-5-ethyl-1,3-diazinane-2,4,6-trione",29010899,0.0
pos_4750,CCCCNC[C@@]2([H])COC1=CC=CC=C1O2,CCCCNCC1COC2=CC=CC=C2O1,"N-[[(3S)-2,3-dihydro-1,4-benzodioxin-3-yl]methyl]butan-1-amine",40541300,0.0
pos_4751,C[C@@]([H])(C[C@@]2([H])C1=CC=CC=C1CCC3=CC=CC=C23)CN(C)C,CC(CC1C2=CC=CC=C2CCC3=CC=CC=C13)CN(C)C,"(2S)-N,N,2-trimethyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenyl)propan-1-amine",36687760,0.0
pos_4752,CCOC(=O)NN[C@@](C)([H])C1=CC=CC=C1,CCOC(=O)NNC(C)C1=CC=CC=C1,ethyl N-[[(1R)-1-phenylethyl]amino]carbamate,76967985,0.0
pos_4753,CCOC(=O)N[C@@](O)([H])C([Cl])([Cl])[Cl],CCOC(=O)NC(C(Cl)(Cl)Cl)O,"ethyl N-[(1R)-2,2,2-trichloro-1-hydroxyethyl]carbamate",6993779,0.0
pos_4759,CN(C)[C@@](C)(CO)C/C1=C/C=C(/[Cl])C([Cl])=C1,CC(CC1=CC(=C(C=C1)Cl)Cl)(CO)N(C)C,"(2R)-3-(3,4-dichlorophenyl)-2-(dimethylamino)-2-methylpropan-1-ol",76972276,0.0
pos_4760,CN1CCN(CC1)[C@@]([H])(C2=CC=CC=C2)C3=C/C=C(/[Cl])C=C3,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,1-[(S)-(4-chlorophenyl)-phenylmethyl]-4-methylpiperazine,688437,0.0
pos_4764,NC(=O)OC[C@@](O)([H])CO/C1=C/C=C(/[Cl])C=C1,C1=CC(=CC=C1OCC(COC(=O)N)O)Cl,[(2R)-3-(4-chlorophenoxy)-2-hydroxypropyl] carbamate,6604286,0.0
pos_4765,CN(C)CCO[C@@](C)(C1=CC=CC=C1)C2=C/C=C(/[Cl])C=C2,CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCN(C)C,"2-[(1S)-1-(4-chlorophenyl)-1-phenylethoxy]-N,N-dimethylethanamine",38988830,0.0
pos_4768,[Cl]CC[C@@]2([H])NC(=O)C1=CC=CC=C1O2,C1=CC=C2C(=C1)C(=O)NC(O2)CCCl,"(2S)-2-(2-chloroethyl)-2,3-dihydro-1,3-benzoxazin-4-one",76971631,0.0
pos_4771,CN[C@@]2([H])CCN3C1=CC=CC=C1CCC4=CC=CC2=C34,CNC1CCN2C3=CC=CC=C3CCC4=C2C1=CC=C4,"(15S)-N-methyl-1-azatetracyclo[8.7.1.02,7.014,18]octadeca-2,4,6,10(18),11,13-hexaen-15-amine",67279523,0.0
pos_4772,CN(C)CC/C=C2/C1=CC=CC=C1COC3=CC=CC=C23,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,"(3Z)-3-(6H-benzo[c][1]benzoxepin-11-ylidene)-N,N-dimethylpropan-1-amine",667468,0.0
pos_4775,CCO/C1=C/C(N)=C(/C=C1/C(=O)N[C@@]2([H])CCN(CC2)C[C@@]3([H])CCC=CC3)N(=O)=O,CCOC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CC3CCC=CC3)[N+](=O)[O-])N,4-amino-N-[1-[[(1S)-cyclohex-3-en-1-yl]methyl]piperidin-4-yl]-2-ethoxy-5-nitrobenzamide,92209173,0.0
pos_4776,O=C1CC[C@@](C(=O)N1)(C2=CC=CC=C2)[C@@]3([H])CCN(CC3)C/C=C/C4=C/C=CC=C4,C1CN(CCC1C2(CCC(=O)NC2=O)C3=CC=CC=C3)CC=CC4=CC=CC=C4,"(3S)-3-phenyl-3-[1-[(E)-3-phenylprop-2-enyl]piperidin-4-yl]piperidine-2,6-dione",124220610,0.0
pos_4780,CN(C)CCC[C@@]1(OCC2=CC(C#N)=CC=C12)C3=C/C=C(/[F])C=C3,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,(1R)-1-[3-(dimethylamino)propyl]-1-(4-fluorophenyl)-3H-2-benzofuran-5-carbonitrile,6101829,0.0
pos_4782,CN3C(=O)CN2CCC1=CC=CC=C1[C@@]2([H])C4=CC([Cl])=CC=C34,CN1C(=O)CN2CCC3=CC=CC=C3C2C4=C1C=CC(=C4)Cl,"(14bS)-2-chloro-5-methyl-7,9,10,14b-tetrahydroisoquinolino[2,1-d][1,4]benzodiazepin-6-one",66752598,0.0
pos_4783,CN(C)C[C@@](O)([H])[C@@]([H])(C1=CC=CC=C1)C2=CC=CC([Cl])=C2,CN(C)CC(C(C1=CC=CC=C1)C2=CC(=CC=C2)Cl)O,"(1S,2R)-1-(3-chlorophenyl)-3-(dimethylamino)-1-phenylpropan-2-ol",129362825,0.0
pos_4788,CN(C)CCC[C@@]2([H])C1=CC=CC=C1NC3=C/C=C(/[Cl])C=C23,CN(C)CCCC1C2=CC=CC=C2NC3=C1C=C(C=C3)Cl,"3-[(9S)-2-chloro-9,10-dihydroacridin-9-yl]-N,N-dimethylpropan-1-amine",76956312,0.0
pos_4793,COCCCC/C(=N/OCCN)C1=C/C=C(/[Cl])C=C1,COCCCCC(=NOCCN)C1=CC=C(C=C1)Cl,2-[(E)-[1-(4-chlorophenyl)-5-methoxypentylidene]amino]oxyethanamine,6335903,0.0
pos_4794,[Cl]/C4=C/C=C3NC(=O)CN1CCO[C@@]1(/C2=C/C=C/C=C2/[Cl])C3=C4,C1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,"(11bR)-10-chloro-11b-(2-chlorophenyl)-2,3,5,7-tetrahydro-[1,3]oxazolo[3,2-d][1,4]benzodiazepin-6-one",37888359,0.0
pos_4796,CO/C2=C/C=C1C[C@@]4([H])N(C)CC[C@@]35C1=C2O[C@@]3([H])[C@@](O)([H])C=C[C@@]45[H],CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O,"(4R,4aR,7R,7aR,12bR)-9-methoxy-3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-ol",7048650,0.0
pos_4800,C[C@@]([H])(CN(C)C)CN2C1=CC=CC=C1[S]C3=C/C=C(/C#N)C=C23,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)C#N)CN(C)C,10-[(2S)-3-(dimethylamino)-2-methylpropyl]phenothiazine-2-carbonitrile,14050069,0.0
pos_4801,O=C2/N=C(/N[C@@]1([H])CC1)O[C@@]2([H])C3=CC=CC=C3,C1CC1N=C2NC(=O)C(O2)C3=CC=CC=C3,"(5S)-2-cyclopropylimino-5-phenyl-1,3-oxazolidin-4-one",135564991,0.0
pos_4802,N[C@@]1([H])CCC[C@@]1([H])C2=CC=CC=C2,C1CC(C(C1)N)C2=CC=CC=C2,"(1S,2S)-2-phenylcyclopentan-1-amine",13676001,0.0
pos_4804,CN2CCCC3=CC=CC(OC[C@@]1([H])CNCCO1)=C23,CN1CCCC2=C1C(=CC=C2)OCC3CNCCO3,"(2R)-2-[(1-methyl-3,4-dihydro-2H-quinolin-8-yl)oxymethyl]morpholine",6336171,0.0
pos_4805,CNCCC[C@@]2(C)CN(/C1=C/C=CC=C1)C3=CC=CC=C23,CC1(CN(C2=CC=CC=C21)C3=CC=CC=C3)CCCNC,N-methyl-3-[(3R)-3-methyl-1-phenyl-2H-indol-3-yl]propan-1-amine,76964067,0.0
pos_4809,CCC(=O)O[C@@](C/C1=C/C=CC=C1)(C2=CC=CC=C2)[C@@](C)([H])CN(C)C,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,"[(2R,3R)-4-(dimethylamino)-3-methyl-1,2-diphenylbutan-2-yl] propanoate",6093219,0.0
pos_4810,CN2C(C)=NC1=CC=CC=C1C[C@@]2([H])C3=CC=CC=C3,CC1=NC2=CC=CC=C2CC(N1C)C3=CC=CC=C3,"(4S)-2,3-dimethyl-4-phenyl-4,5-dihydro-1,3-benzodiazepine",76956710,0.0
pos_4813,CN1C[C@@]([H])(CC#N)C[C@@]2([H])C=4C=CC=C3NC=C(C[C@@]12[H])C3=4,CN1CC(CC2C1CC3=CNC4=CC=CC2=C34)CC#N,"2-[(6aR,9R,10aS)-7-methyl-6,6a,8,9,10,10a-hexahydro-4H-indolo[4,3-fg]quinolin-9-yl]acetonitrile",90679134,0.0
pos_4816,O[C@@]([H])(CN1C=CN=C1)C3=C/C=C(/CC/C2=C/C=CC=C2)C=C3,C1=CC=C(C=C1)CCC2=CC=C(C=C2)C(CN3C=CN=C3)O,(1R)-2-imidazol-1-yl-1-[4-(2-phenylethyl)phenyl]ethanol,76965184,0.0
pos_4818,[F]C([F])([H])O[C@@]([F])([H])C([F])([F])[F],C(C(F)(F)F)(OC(F)F)F,"(2R)-2-(difluoromethoxy)-1,1,1,2-tetrafluoroethane",11877135,0.0
pos_4822,CO/C4=C/C=C3C[C@@]1([H])N(C)CC[C@@]2(CCCC[C@@]12[H])C3=C4,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC,"(1R,9R,10R)-4-methoxy-17-methyl-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-triene",5362449,0.0
pos_4823,C[C@@]([H])(CN1CCOCC1)C(C(=O)N2CCCC2)(C3=CC=CC=C3)C4=CC=CC=C4,CC(CN1CCOCC1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N4CCCC4,"(3R)-3-methyl-4-morpholin-4-yl-2,2-diphenyl-1-pyrrolidin-1-ylbutan-1-one",10453145,0.0
pos_4824,CN2CC[C@@]13CCCC[C@@]1([H])[C@@]2([H])CC4=C/C=C(/O)C=C34,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O,"(1S,9R,10R)-17-methyl-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-trien-4-ol",667516,0.0
pos_4826,C[C@@]13CCCCC[C@@]([H])(CC2=C/C=C(/O)C=C12)[C@@]3(N)[H],CC12CCCCCC(C1N)CC3=C2C=C(C=C3)O,"(1R,9S,15S)-15-amino-1-methyltricyclo[7.5.1.02,7]pentadeca-2(7),3,5-trien-4-ol",3033053,0.0
pos_4830,CN3CC[C@@]2([H])NC1=C/C=C(/C)C=C1[C@@]2([H])C3,CC1=CC2=C(C=C1)NC3C2CN(CC3)C,"(4aR,9bS)-2,8-dimethyl-1,3,4,4a,5,9b-hexahydropyrido[4,3-b]indole",108089,0.0
